"freq","word1","word2","word3","word4"
"2","after","sitting","for","a"
"2","after","that","there","were"
"3","after","the","death","of"
"2","after","the","foreclosure","action"
"2","after","the","release","of"
"2","after","the","season","when"
"2","after","unk","or","unk"
"2","after","we","boarded","the"
"2","after","when","it","was"
"2","again","and","again","and"
"2","again","do","you","have"
"2","again","hope","everyone","is"
"2","again","this","time","the"
"2","against","the","city","and"
"2","against","the","tribe","last"
"2","against","the","white","sox"
"2","aged","apple","and","peach"
"2","agent","of","all","time"
"2","agree","that","it","is"
"2","agree","with","all","the"
"2","agree","with","you","more"
"2","agreement","is","not","expected"
"2","ah","ah","ah","ah"
"2","ah","the","joys","of"
"3","ahead","of","me","and"
"2","ahead","of","time","and"
"2","aid","society","in","metro"
"2","ain't","about","that","life"
"2","ain't","too","proud","to"
"2","air","clean","water","and"
"3","al","qaeda","in","the"
"2","al","unk","unk","unk"
"2","albert","and","unk","pujols"
"2","albert","pujols","is","a"
"2","alive","for","a","week"
"2","all","a","good","night"
"3","all","about","the","unk"
"2","all","across","the","country"
"2","all","and","to","all"
"3","all","at","the","same"
"2","all","been","waiting","for"
"3","all","but","one","of"
"4","all","comes","down","to"
"2","all","had","a","great"
"2","all","have","a","great"
"3","all","have","a","wonderful"
"2","all","have","in","common"
"2","all","he","has","to"
"2","all","he","said","was"
"3","all","i","ask","is"
"6","all","i","can","say"
"3","all","i","can","think"
"2","all","i","care","about"
"2","all","i","could","do"
"2","all","i","could","think"
"2","all","i","had","to"
"2","all","i","have","is"
"3","all","i","have","to"
"6","all","i","know","is"
"3","all","i","need","is"
"3","all","i","think","about"
"2","all","i","wanna","do"
"5","all","i","want","is"
"4","all","i","want","to"
"3","all","in","all","i"
"2","all","in","all","it"
"2","all","in","one","day"
"2","all","in","one","place"
"3","all","is","well","in"
"2","all","it","took","to"
"2","all","levels","of","government"
"2","all","my","friends","and"
"3","all","my","heart","i"
"4","all","my","new","followers"
"2","all","night","again","i"
"2","all","night","happy","hour"
"2","all","night","long","at"
"12","all","of","a","sudden"
"2","all","of","my","followers"
"2","all","of","my","poems"
"2","all","of","our","friends"
"4","all","of","the","above"
"2","all","of","the","black"
"2","all","of","the","other"
"2","all","of","the","time"
"6","all","of","the","unk"
"3","all","of","them","but"
"2","all","of","them","the"
"2","all","of","these","dreams"
"2","all","of","these","things"
"2","all","of","this","will"
"2","all","of","us","even"
"2","all","of","us","here"
"2","all","of","which","have"
"2","all","of","you","at"
"4","all","of","you","who"
"2","all","of","your","gardening"
"2","all","over","the","city"
"2","all","over","the","country"
"5","all","over","the","place"
"10","all","over","the","world"
"2","all","proceeds","go","to"
"2","all","ready","for","a"
"2","all","respect","for","you"
"2","all","seem","to","be"
"2","all","sorts","of","unk"
"2","all","that","i","have"
"2","all","that","is","good"
"2","all","that","is","necessary"
"2","all","the","best","to"
"2","all","the","cool","kids"
"2","all","the","good","things"
"4","all","the","hard","work"
"2","all","the","information","and"
"2","all","the","lights","in"
"3","all","the","moms","out"
"2","all","the","people","i've"
"3","all","the","people","who"
"2","all","the","support","and"
"2","all","the","things","i"
"2","all","the","things","ive"
"2","all","the","things","that"
"2","all","the","things","we"
"2","all","the","time","a"
"4","all","the","time","and"
"3","all","the","time","but"
"2","all","the","time","especially"
"3","all","the","time","god"
"3","all","the","time","i"
"4","all","the","time","in"
"2","all","the","time","now"
"2","all","the","time","so"
"2","all","the","time","they"
"2","all","the","time","we're"
"2","all","the","unk","is"
"4","all","the","unk","of"
"2","all","the","unk","people"
"2","all","the","unk","unk"
"4","all","the","way","around"
"4","all","the","way","back"
"3","all","the","way","down"
"3","all","the","way","from"
"2","all","the","way","out"
"3","all","the","way","through"
"7","all","the","way","to"
"2","all","the","women","who"
"2","all","the","world","i"
"2","all","things","through","christ"
"2","all","this","is","a"
"2","all","three","of","these"
"2","all","time","in","reggie"
"2","all","to","do","with"
"2","all","unk","up","and"
"4","all","you","can","eat"
"9","all","you","have","to"
"3","all","you","need","to"
"2","all","your","heart","and"
"2","allow","a","sixth","casino"
"2","allow","me","to","be"
"2","allows","the","unk","to"
"2","almost","all","of","them"
"2","almost","as","much","as"
"2","almost","certainly","have","to"
"2","almost","twice","as","likely"
"2","along","for","the","ride"
"7","along","the","lines","of"
"2","along","the","same","lines"
"2","along","the","way","they"
"2","along","with","a","few"
"2","along","with","all","the"
"2","along","with","photos","of"
"3","along","with","the","fact"
"2","along","with","the","unk"
"2","along","with","unk","unk"
"2","already","has","made","a"
"2","also","a","great","way"
"2","also","announce","that","our"
"2","also","do","a","lot"
"2","also","have","to","face"
"2","also","is","expected","to"
"4","also","known","as","the"
"2","also","known","as","unk"
"3","also","one","of","the"
"2","also","the","unk","unk"
"2","also","unk","to","unk"
"2","also","was","going","to"
"2","although","some","of","the"
"2","although","this","is","an"
"2","always","a","need","for"
"4","always","be","there","for"
"2","always","been","there","for"
"2","always","exciting","to","see"
"2","always","feel","like","a"
"2","always","good","to","hear"
"2","always","great","to","have"
"2","always","look","forward","to"
"2","always","make","me","laugh"
"3","always","on","my","mind"
"4","always","on","the","lookout"
"2","always","play","the","same"
"3","always","smile","bro","follow"
"2","always","very","civil","to"
"2","always","wanted","to","go"
"2","always","wanted","to","live"
"4","am","going","to","be"
"2","am","going","to","get"
"4","am","going","to","have"
"2","am","grateful","for","the"
"2","am","i","and","what"
"4","am","i","going","to"
"2","am","i","making","this"
"2","am","i","still","an"
"2","am","i","supposed","to"
"10","am","i","the","only"
"2","am","i","to","judge"
"2","am","in","love","with"
"3","am","looking","forward","to"
"7","am","not","going","to"
"2","am","not","sure","how"
"2","am","not","surprised","i"
"4","am","not","talking","about"
"2","am","not","training","them"
"2","am","so","excited","about"
"2","am","so","glad","i"
"2","am","so","missing","my"
"2","am","so","not","feeling"
"4","am","so","proud","of"
"2","am","so","proud","to"
"2","am","so","tired","of"
"2","am","still","trying","to"
"3","am","truly","thankful","for"
"2","am","tweeting","about","it"
"2","am","very","unk","about"
"2","am","who","i","am"
"2","am","working","on","the"
"2","amazing","i'm","so","proud"
"2","amazing","i","can't","wait"
"2","amazon","ca","amazon","co"
"2","amazon","co","uk","amazon"
"2","amazon","com","amazon","ca"
"2","amazon","de","amazon","fr"
"2","amazon","es","certain","content"
"2","amazon","eu","associates","programmes"
"2","amazon","eu","this","content"
"2","amazon","fr","amazon","it"
"2","amazon","it","and","amazon"
"4","amazon","services","llc","and"
"2","america","is","now","israel"
"2","amos","was","a","layman"
"2","amount","of","work","to"
"2","an","act","but","a"
"2","an","agreement","with","the"
"2","an","all","time","high"
"3","an","alternative","to","the"
"2","an","amazing","singer","i"
"2","an","analysis","of","the"
"2","an","app","for","that"
"2","an","appearance","in","the"
"3","an","attorney","for","the"
"2","an","average","of","a"
"2","an","average","of","about"
"2","an","average","of","mpg"
"2","an","average","of","six"
"3","an","average","of","times"
"2","an","awful","lot","like"
"2","an","e","mail","with"
"2","an","easier","time","finding"
"2","an","easy","way","to"
"2","an","effort","to","stem"
"2","an","email","about","it"
"2","an","email","to","me"
"2","an","end","in","itself"
"6","an","end","to","the"
"2","an","episode","of","the"
"2","an","evolutionary","population","is"
"2","an","excellent","way","to"
"2","an","excuse","to","eat"
"2","an","eye","on","the"
"2","an","eye","on","unk"
"7","an","eye","out","for"
"2","an","honest","to","goodness"
"2","an","honor","and","a"
"6","an","hour","and","a"
"2","an","hour","later","on"
"3","an","hour","or","so"
"2","an","hour","to","get"
"2","an","idea","for","a"
"2","an","idea","unk","by"
"2","an","image","of","a"
"2","an","impact","in","the"
"5","an","important","part","of"
"2","an","important","role","in"
"2","an","important","source","of"
"3","an","increasing","number","of"
"2","an","insane","amount","of"
"4","an","integral","part","of"
"2","an","interest","in","unk"
"2","an","interesting","way","to"
"2","an","interview","with","the"
"3","an","investigation","into","the"
"2","an","offer","from","a"
"2","an","office","in","the"
"2","an","officer","of","the"
"2","an","open","door","policy"
"2","an","open","letter","to"
"3","an","opportunity","to","get"
"2","an","oscar","nomination","for"
"2","an","out","of","unk"
"2","an","outlet","of","the"
"2","an","rbi","single","and"
"2","an","unk","and","a"
"2","an","unk","in","unk"
"2","an","unk","leading","to"
"2","an","unk","leading","unk"
"2","an","unk","of","the"
"2","an","unk","when","she"
"3","an","unrestricted","free","agent"
"2","an","up","and","coming"
"4","and","a","bit","of"
"2","and","a","black","eye"
"2","and","a","couple","of"
"2","and","a","decline","in"
"2","and","a","description","of"
"3","and","a","few","more"
"2","and","a","friend","of"
"2","and","a","fruit","unk"
"2","and","a","great","sense"
"3","and","a","group","of"
"2","and","a","half","after"
"2","and","a","half","ago"
"2","and","a","half","and"
"3","and","a","half","for"
"2","and","a","half","hours"
"2","and","a","half","left"
"3","and","a","half","men"
"2","and","a","hint","of"
"2","and","a","little","bit"
"2","and","a","little","more"
"2","and","a","look","at"
"7","and","a","lot","of"
"2","and","a","man","who"
"2","and","a","member","of"
"2","and","a","million","exemption"
"4","and","a","number","of"
"2","and","a","panel","of"
"2","and","a","sense","of"
"2","and","a","series","of"
"2","and","a","silent","auction"
"2","and","a","trip","to"
"8","and","a","unk","of"
"2","and","a","way","to"
"2","and","a","whole","lot"
"3","and","a","woman","who"
"2","and","according","to","the"
"2","and","add","to","the"
"2","and","again","and","again"
"2","and","again","to","the"
"2","and","all","i","have"
"3","and","all","of","the"
"2","and","all","of","your"
"2","and","all","the","family"
"3","and","all","the","other"
"2","and","all","the","people"
"2","and","all","the","time"
"2","and","all","the","unk"
"2","and","all","you","do"
"2","and","all","you","have"
"2","and","allowed","me","to"
"2","and","also","if","you"
"2","and","always","will","be"
"2","and","amazon","es","certain"
"2","and","amazon","eu","associates"
"2","and","an","employee","of"
"2","and","an","image","of"
"2","and","an","increase","in"
"2","and","are","about","to"
"2","and","are","expected","to"
"2","and","are","trying","to"
"2","and","are","working","to"
"3","and","as","a","result"
"3","and","as","far","as"
"2","and","as","i","was"
"2","and","as","part","of"
"4","and","as","soon","as"
"2","and","as","the","unk"
"2","and","as","you","can"
"3","and","ask","for","a"
"2","and","asked","for","a"
"2","and","asked","him","to"
"2","and","asked","if","we"
"2","and","at","the","end"
"6","and","at","the","same"
"2","and","authenticity","those","are"
"2","and","be","faithful","to"
"2","and","because","of","that"
"2","and","because","of","the"
"2","and","before","i","knew"
"3","and","being","able","to"
"2","and","best","of","luck"
"2","and","best","use","of"
"2","and","booze","would","come"
"2","and","bring","to","a"
"2","and","by","that","i"
"2","and","by","the","end"
"5","and","by","the","time"
"4","and","by","the","way"
"2","and","came","out","of"
"5","and","can't","wait","to"
"2","and","can","be","purchased"
